,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
626,August,0.45,0.602,6.0,-4.308,1.0,0.0273,0.0892,0.006220000000000000,0.10300000000000000,0.16,172.25,audio_features,0elCmyfISzkP5tAYTVuYjS,spotify:track:0elCmyfISzkP5tAYTVuYjS,https://api.spotify.com/v1/tracks/0elCmyfISzkP5tAYTVuYjS,https://api.spotify.com/v1/audio-analysis/0elCmyfISzkP5tAYTVuYjS,261734.0,4.0
627,CAN'T SAY,0.7020000000000000,0.708,10.0,-5.3660000000000000,0.0,0.0547,0.201,0.0,0.11800000000000000,0.713,147.98,audio_features,27a1mYSG5tYg7dmEjWBcmL,spotify:track:27a1mYSG5tYg7dmEjWBcmL,https://api.spotify.com/v1/tracks/27a1mYSG5tYg7dmEjWBcmL,https://api.spotify.com/v1/audio-analysis/27a1mYSG5tYg7dmEjWBcmL,198408.0,4.0
628,No Tellin',0.823,0.467,0.0,-10.394,0.0,0.301,0.5430000000000000,1.06E-06,0.135,0.618,95.02600000000000,audio_features,2durxb17bXcmQJHSt8JAdO,spotify:track:2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/tracks/2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/audio-analysis/2durxb17bXcmQJHSt8JAdO,310933.0,4.0
629,River Rain,0.095,0.9990000000000000,6.0,-17.437,0.0,0.0455,0.133,0.9990000000000000,0.852,1E-05,89.969,audio_features,4gkJWcgc9QCFursmUBOirO,spotify:track:4gkJWcgc9QCFursmUBOirO,https://api.spotify.com/v1/tracks/4gkJWcgc9QCFursmUBOirO,https://api.spotify.com/v1/audio-analysis/4gkJWcgc9QCFursmUBOirO,181407.0,4.0
630,WAKE UP,0.741,0.645,11.0,-5.1160000000000000,0.0,0.0963,0.192,0.0,0.163,0.488,149.07,audio_features,20MuVazoNMv6xjKPnRFOxG,spotify:track:20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/tracks/20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,231964.0,4.0
631,Ropa De Bazar,0.53,0.196,0.0,-10.915,0.0,0.0602,0.934,1.65E-05,0.21900000000000000,0.14400000000000000,92.661,audio_features,7kWFRZdedr2gtfE8JDumVZ,spotify:track:7kWFRZdedr2gtfE8JDumVZ,https://api.spotify.com/v1/tracks/7kWFRZdedr2gtfE8JDumVZ,https://api.spotify.com/v1/audio-analysis/7kWFRZdedr2gtfE8JDumVZ,197907.0,4.0
632,Dime,0.74,0.595,1.0,-9.082,1.0,0.0623,0.486,0.0,0.163,0.316,131.96,audio_features,3kG1jgWIDmjJkXhOiOmioO,spotify:track:3kG1jgWIDmjJkXhOiOmioO,https://api.spotify.com/v1/tracks/3kG1jgWIDmjJkXhOiOmioO,https://api.spotify.com/v1/audio-analysis/3kG1jgWIDmjJkXhOiOmioO,187273.0,4.0
633,Sophie So,0.598,0.7170000000000000,4.0,-7.023,1.0,0.0349,0.0126,6.65E-06,0.237,0.425,127.958,audio_features,1KTZw6NMt0rSIPYKYQNEWd,spotify:track:1KTZw6NMt0rSIPYKYQNEWd,https://api.spotify.com/v1/tracks/1KTZw6NMt0rSIPYKYQNEWd,https://api.spotify.com/v1/audio-analysis/1KTZw6NMt0rSIPYKYQNEWd,205045.0,4.0
634,Gorgeous,0.833,0.545,2.0,-4.004,0.0,0.462,0.35200000000000000,0.0,0.0915,0.541,77.035,audio_features,75Q69chmd8CEZbVsA4CDMm,spotify:track:75Q69chmd8CEZbVsA4CDMm,https://api.spotify.com/v1/tracks/75Q69chmd8CEZbVsA4CDMm,https://api.spotify.com/v1/audio-analysis/75Q69chmd8CEZbVsA4CDMm,148494.0,4.0
635,Electric (feat. Khalid),0.599,0.396,10.0,-10.489,0.0,0.0392,0.738,2.19E-05,0.102,0.134,111.072,audio_features,2mj7x99sNUsVHPBRK51zlG,spotify:track:2mj7x99sNUsVHPBRK51zlG,https://api.spotify.com/v1/tracks/2mj7x99sNUsVHPBRK51zlG,https://api.spotify.com/v1/audio-analysis/2mj7x99sNUsVHPBRK51zlG,246327.0,4.0
636,LamboTruck (with Cozz feat. REASON & Childish Major),0.6780000000000000,0.695,10.0,-5.3230000000000000,0.0,0.28600000000000000,0.0485,0.0,0.254,0.242,135.04400000000000,audio_features,1OS9fNE87zO4Z696lBXriv,spotify:track:1OS9fNE87zO4Z696lBXriv,https://api.spotify.com/v1/tracks/1OS9fNE87zO4Z696lBXriv,https://api.spotify.com/v1/audio-analysis/1OS9fNE87zO4Z696lBXriv,229387.0,4.0
637,In a Week (feat. Karen Cowley),0.465,0.26900000000000000,0.0,-12.14,1.0,0.0311,0.7910000000000000,7.51E-06,0.139,0.184,131.391,audio_features,28jCwARf1gYfHtTHmJJNHQ,spotify:track:28jCwARf1gYfHtTHmJJNHQ,https://api.spotify.com/v1/tracks/28jCwARf1gYfHtTHmJJNHQ,https://api.spotify.com/v1/audio-analysis/28jCwARf1gYfHtTHmJJNHQ,318493.0,3.0
638,Deu Onda,0.9310000000000000,0.604,0.0,-1.41,0.0,0.0573,0.456,0.0,0.0488,0.8640000000000000,129.92600000000000,audio_features,0EPxmvsG1BY5td4aTOkWBF,spotify:track:0EPxmvsG1BY5td4aTOkWBF,https://api.spotify.com/v1/tracks/0EPxmvsG1BY5td4aTOkWBF,https://api.spotify.com/v1/audio-analysis/0EPxmvsG1BY5td4aTOkWBF,144039.0,4.0
639,Loco,0.6940000000000000,0.758,11.0,-2.986,1.0,0.218,0.278,1.34E-06,0.102,0.371,192.09100000000000,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195.0,4.0
640,"Elégie in C Minor, Op. 24 (Arr. Parkin)",0.115,0.0422,8.0,-24.137000000000000,1.0,0.0404,0.966,0.919,0.0896,0.037000000000000000,87.855,audio_features,4WyfQ9OavlPgFqiaV1sy8V,spotify:track:4WyfQ9OavlPgFqiaV1sy8V,https://api.spotify.com/v1/tracks/4WyfQ9OavlPgFqiaV1sy8V,https://api.spotify.com/v1/audio-analysis/4WyfQ9OavlPgFqiaV1sy8V,455467.0,3.0
641,"Goldberg Variations, BWV 988: Aria",0.33800000000000000,0.0232,7.0,-29.056000000000000,1.0,0.0449,0.995,0.898,0.10400000000000000,0.163,109.64300000000000,audio_features,4l2ekOK8Px7m59wnqGEc9v,spotify:track:4l2ekOK8Px7m59wnqGEc9v,https://api.spotify.com/v1/tracks/4l2ekOK8Px7m59wnqGEc9v,https://api.spotify.com/v1/audio-analysis/4l2ekOK8Px7m59wnqGEc9v,185600.0,4.0
642,Peak,0.6860000000000000,0.215,9.0,-13.54,0.0,0.0387,0.85,0.000123,0.106,0.273,91.99800000000000,audio_features,11L064movtyopGdLiX4sVg,spotify:track:11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/tracks/11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/audio-analysis/11L064movtyopGdLiX4sVg,206027.0,4.0
643,Naeem,0.37,0.408,0.0,-10.355,1.0,0.0441,0.804,0.0279,0.6780000000000000,0.16400000000000000,125.068,audio_features,1ff60tDWdcdVN6PtKQXWny,spotify:track:1ff60tDWdcdVN6PtKQXWny,https://api.spotify.com/v1/tracks/1ff60tDWdcdVN6PtKQXWny,https://api.spotify.com/v1/audio-analysis/1ff60tDWdcdVN6PtKQXWny,262267.0,4.0
644,Meditation Rain,0.0,2.03E-05,0.0,-17.687,1.0,0.0,1.38E-05,0.991,0.767,0.0,0.0,audio_features,4ilfxYggG4GpbZcpC9qzH5,spotify:track:4ilfxYggG4GpbZcpC9qzH5,https://api.spotify.com/v1/tracks/4ilfxYggG4GpbZcpC9qzH5,https://api.spotify.com/v1/audio-analysis/4ilfxYggG4GpbZcpC9qzH5,126167.0,0.0
645,Distant Rain Pt. 2,0.159,0.0642,2.0,-23.789,1.0,0.14400000000000000,0.153,0.988,0.43800000000000000,0.00463,81.885,audio_features,69L094NBbXerjHjjMFDvoH,spotify:track:69L094NBbXerjHjjMFDvoH,https://api.spotify.com/v1/tracks/69L094NBbXerjHjjMFDvoH,https://api.spotify.com/v1/audio-analysis/69L094NBbXerjHjjMFDvoH,164453.0,4.0
646,Feel No Ways,0.588,0.674,7.0,-7.0830000000000000,1.0,0.171,0.0319,7.55E-06,0.122,0.198,193.893,audio_features,3cjF2OFRmip8spwZYQRKxP,spotify:track:3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/tracks/3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/audio-analysis/3cjF2OFRmip8spwZYQRKxP,240653.0,4.0
647,Lush Rain,0.168,0.998,3.0,-21.382000000000000,0.0,0.0566,0.158,0.903,0.9490000000000000,1E-05,123.148,audio_features,3LMvyfd6x8OVW6VvYDFlNB,spotify:track:3LMvyfd6x8OVW6VvYDFlNB,https://api.spotify.com/v1/tracks/3LMvyfd6x8OVW6VvYDFlNB,https://api.spotify.com/v1/audio-analysis/3LMvyfd6x8OVW6VvYDFlNB,204750.0,4.0
648,Para Qué Sufrir,0.684,0.24,11.0,-13.391000000000000,0.0,0.0372,0.9280000000000000,2.86E-05,0.105,0.262,117.005,audio_features,4nehxVflg443IcjhsqpfEG,spotify:track:4nehxVflg443IcjhsqpfEG,https://api.spotify.com/v1/tracks/4nehxVflg443IcjhsqpfEG,https://api.spotify.com/v1/audio-analysis/4nehxVflg443IcjhsqpfEG,226733.0,4.0
649,Panini - DaBaby Remix,0.7170000000000000,0.598,5.0,-5.6130000000000000,0.0,0.0809,0.22,0.0,0.122,0.496,153.905,audio_features,4SDgTLDYrJ2UrHbkRkg7MD,spotify:track:4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/tracks/4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/audio-analysis/4SDgTLDYrJ2UrHbkRkg7MD,151040.0,4.0
650,Sober,0.7070000000000000,0.562,0.0,-7.621,1.0,0.0305,0.124,1.58E-05,0.561,0.418,98.094,audio_features,5NhlpQ6BOIz3S5welptk1W,spotify:track:5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,252026.0,4.0
651,Panda,0.685,0.731,10.0,-5.503000000000000,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867.0,4.0
652,Smooth Rain,0.0551,0.0644,1.0,-30.22,1.0,0.0662,0.201,0.903,0.41200000000000000,0.0216,65.613,audio_features,3bgRHchoi3xqrqumvMC4tV,spotify:track:3bgRHchoi3xqrqumvMC4tV,https://api.spotify.com/v1/tracks/3bgRHchoi3xqrqumvMC4tV,https://api.spotify.com/v1/audio-analysis/3bgRHchoi3xqrqumvMC4tV,216475.0,4.0
653,Pain = BESTFRIEND - feat. Travis Barker,0.6710000000000000,0.628,4.0,-5.117,1.0,0.0273,0.536,0.151,0.12,0.595,135.005,audio_features,4zI04ezdmrN0lT2pHykYrd,spotify:track:4zI04ezdmrN0lT2pHykYrd,https://api.spotify.com/v1/tracks/4zI04ezdmrN0lT2pHykYrd,https://api.spotify.com/v1/audio-analysis/4zI04ezdmrN0lT2pHykYrd,101517.0,4.0
654,Mark My Words,0.38300000000000000,0.256,0.0,-8.572000000000000,1.0,0.0332,0.88,2.69E-06,0.16900000000000000,0.519,114.18800000000000,audio_features,2SnNaoNhMjC1WRMTWD8qTX,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/tracks/2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/audio-analysis/2SnNaoNhMjC1WRMTWD8qTX,134347.0,4.0
655,Legend,0.594,0.7980000000000000,4.0,-5.244,1.0,0.0844,0.115,0.0,0.14300000000000000,0.381,142.049,audio_features,1Knctxx9vGZxpZfF66BIEa,spotify:track:1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/tracks/1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840.0,4.0
656,Peta (feat. Meek Mill),0.778,0.573,10.0,-7.339000000000000,0.0,0.251,0.015,0.0,0.46400000000000000,0.26900000000000000,140.114,audio_features,4bl1HBZliBuYpFZjWgefE4,spotify:track:4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/tracks/4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/audio-analysis/4bl1HBZliBuYpFZjWgefE4,198849.0,4.0
657,Lemon (feat. Drake) - Drake Remix,0.777,0.657,1.0,-6.434,1.0,0.237,0.0007380000000000000,3.34E-06,0.0932,0.245,189.99200000000000,audio_features,739vCwA3EpBSkk3uDsI2wB,spotify:track:739vCwA3EpBSkk3uDsI2wB,https://api.spotify.com/v1/tracks/739vCwA3EpBSkk3uDsI2wB,https://api.spotify.com/v1/audio-analysis/739vCwA3EpBSkk3uDsI2wB,226107.0,4.0
658,Deep Rain,0.0,0.0598,1.0,-26.741,1.0,0.0,0.16900000000000000,0.992,0.8140000000000000,0.0,0.0,audio_features,0tK5Zvy4HttHXp9ldVm0EV,spotify:track:0tK5Zvy4HttHXp9ldVm0EV,https://api.spotify.com/v1/tracks/0tK5Zvy4HttHXp9ldVm0EV,https://api.spotify.com/v1/audio-analysis/0tK5Zvy4HttHXp9ldVm0EV,133413.0,0.0
659,"Le rouet d'Omphale, Op. 31",0.29100000000000000,0.0156,2.0,-31.355,1.0,0.0382,0.924,0.0876,0.20800000000000000,0.0566,129.44,audio_features,4TZzzWTrTyW8F4FoFFKvec,spotify:track:4TZzzWTrTyW8F4FoFFKvec,https://api.spotify.com/v1/tracks/4TZzzWTrTyW8F4FoFFKvec,https://api.spotify.com/v1/audio-analysis/4TZzzWTrTyW8F4FoFFKvec,481333.0,4.0
660,Explotar,0.6630000000000000,0.9280000000000000,7.0,-4.632,1.0,0.18100000000000000,0.0238,1.51E-05,0.273,0.529,105.029,audio_features,7lnAWfjBGrqq9EDDr4JXB1,spotify:track:7lnAWfjBGrqq9EDDr4JXB1,https://api.spotify.com/v1/tracks/7lnAWfjBGrqq9EDDr4JXB1,https://api.spotify.com/v1/audio-analysis/7lnAWfjBGrqq9EDDr4JXB1,232993.0,4.0
661,Lost Boy,0.71,0.0565,7.0,-15.099,1.0,0.0534,0.965,0.0,0.0889,0.348,123.994,audio_features,4h0zU3O9R5xzuTmNO7dNDU,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,275280.0,4.0
662,"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile",0.205,0.0525,1.0,-23.841000000000000,1.0,0.0327,0.98,0.9060000000000000,0.10300000000000000,0.0511,88.316,audio_features,5xcYuTciYwyCDPkOgYBAYz,spotify:track:5xcYuTciYwyCDPkOgYBAYz,https://api.spotify.com/v1/tracks/5xcYuTciYwyCDPkOgYBAYz,https://api.spotify.com/v1/audio-analysis/5xcYuTciYwyCDPkOgYBAYz,174653.0,4.0
663,Last Christmas,0.735,0.478,2.0,-12.472000000000000,1.0,0.0293,0.18900000000000000,2.48E-06,0.355,0.9470000000000000,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960.0,4.0
664,Man Of The Year,0.7490000000000000,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,audio_features,5SsR3wtCOafDmZgvIdRhSm,spotify:track:5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,216013.0,4.0
665,FRONTAL LOBE MUZIK,0.6810000000000000,0.568,11.0,-6.264000000000000,0.0,0.136,0.439,0.000173,0.446,0.301,140.004,audio_features,0b6l1obmzq1YrqiKBVLtIo,spotify:track:0b6l1obmzq1YrqiKBVLtIo,https://api.spotify.com/v1/tracks/0b6l1obmzq1YrqiKBVLtIo,https://api.spotify.com/v1/audio-analysis/0b6l1obmzq1YrqiKBVLtIo,229402.0,4.0
666,Hola Señorita,0.588,0.7960000000000000,0.0,-3.945,0.0,0.262,0.386,0.0,0.198,0.546,192.128,audio_features,71MEWIf4Itr8Pd9OW5Mq7q,spotify:track:71MEWIf4Itr8Pd9OW5Mq7q,https://api.spotify.com/v1/tracks/71MEWIf4Itr8Pd9OW5Mq7q,https://api.spotify.com/v1/audio-analysis/71MEWIf4Itr8Pd9OW5Mq7q,206853.0,4.0
667,Marinero,0.58,0.491,7.0,-5.1560000000000000,1.0,0.0473,0.6830000000000000,0.0,0.122,0.843,83.81,audio_features,6x5LBP3nYXVdIDoomChGr3,spotify:track:6x5LBP3nYXVdIDoomChGr3,https://api.spotify.com/v1/tracks/6x5LBP3nYXVdIDoomChGr3,https://api.spotify.com/v1/audio-analysis/6x5LBP3nYXVdIDoomChGr3,189133.0,4.0
668,Heavy Rain With Brown Noise,0.138,0.955,1.0,-17.279,1.0,0.0833,0.133,0.982,0.7610000000000000,0.0142,140.16,audio_features,68fod3VaswZIi1hGEBnaoY,spotify:track:68fod3VaswZIi1hGEBnaoY,https://api.spotify.com/v1/tracks/68fod3VaswZIi1hGEBnaoY,https://api.spotify.com/v1/audio-analysis/68fod3VaswZIi1hGEBnaoY,246000.0,5.0
669,Pink Skies (Demo),0.565,0.5660000000000000,9.0,-8.737,0.0,0.141,0.485,6.55E-06,0.10400000000000000,0.435,138.836,audio_features,4NeHCGpTPVCudqVpJiT7O9,spotify:track:4NeHCGpTPVCudqVpJiT7O9,https://api.spotify.com/v1/tracks/4NeHCGpTPVCudqVpJiT7O9,https://api.spotify.com/v1/audio-analysis/4NeHCGpTPVCudqVpJiT7O9,223101.0,4.0
670,Death & Taxes,0.44800000000000000,0.32800000000000000,7.0,-11.132,1.0,0.0351,0.8030000000000000,9.34E-05,0.34700000000000000,0.209,113.941,audio_features,7HnkUNPrhRurdGEm9nRYFH,spotify:track:7HnkUNPrhRurdGEm9nRYFH,https://api.spotify.com/v1/tracks/7HnkUNPrhRurdGEm9nRYFH,https://api.spotify.com/v1/audio-analysis/7HnkUNPrhRurdGEm9nRYFH,305081.0,3.0
671,Faces,0.601,0.574,2.0,-8.166,1.0,0.03,0.579,1.14E-05,0.21600000000000000,0.8,147.964,audio_features,4lJ6YVXQ0jUk5ILu0PSrA4,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/tracks/4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/audio-analysis/4lJ6YVXQ0jUk5ILu0PSrA4,214080.0,4.0
672,Pouring Rain & Thunder,0.0781,0.38300000000000000,2.0,-22.909000000000000,1.0,0.0532,0.0006190000000000000,0.958,0.35700000000000000,0.0306,84.229,audio_features,4FO4ccOzpUP95P3sQBmbK9,spotify:track:4FO4ccOzpUP95P3sQBmbK9,https://api.spotify.com/v1/tracks/4FO4ccOzpUP95P3sQBmbK9,https://api.spotify.com/v1/audio-analysis/4FO4ccOzpUP95P3sQBmbK9,222819.0,3.0
673,Pink Matter,0.392,0.233,11.0,-11.012,0.0,0.0587,0.951,0.000322,0.106,0.494,176.56900000000000,audio_features,1fOkmYW3ZFkkjIdOZSf596,spotify:track:1fOkmYW3ZFkkjIdOZSf596,https://api.spotify.com/v1/tracks/1fOkmYW3ZFkkjIdOZSf596,https://api.spotify.com/v1/audio-analysis/1fOkmYW3ZFkkjIdOZSf596,268813.0,3.0
674,Dear April (Side A - Acoustic),0.444,0.152,8.0,-12.87,0.0,0.0471,0.953,8.85E-05,0.0966,0.22700000000000000,115.95,audio_features,62ljuuXo0zrcrtJnnOhfxT,spotify:track:62ljuuXo0zrcrtJnnOhfxT,https://api.spotify.com/v1/tracks/62ljuuXo0zrcrtJnnOhfxT,https://api.spotify.com/v1/audio-analysis/62ljuuXo0zrcrtJnnOhfxT,231040.0,1.0
675,"Rey's Theme - From ""Star Wars: The Force Awakens""",0.507,0.147,4.0,-15.948,0.0,0.0533,0.9670000000000000,0.904,0.0953,0.185,99.67400000000000,audio_features,5ZRWIGcD3HfAeMQXh3jEEC,spotify:track:5ZRWIGcD3HfAeMQXh3jEEC,https://api.spotify.com/v1/tracks/5ZRWIGcD3HfAeMQXh3jEEC,https://api.spotify.com/v1/audio-analysis/5ZRWIGcD3HfAeMQXh3jEEC,123764.0,4.0
676,LUV,0.539,0.528,11.0,-8.113,0.0,0.252,0.0108,0.0,0.11700000000000000,0.252,190.169,audio_features,16Ah4QqH4mgYVXqfC4mdSd,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640.0,4.0
677,Quizas,0.727,0.815,3.0,-2.454,1.0,0.153,0.0258,0.0,0.231,0.677,176.075,audio_features,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067.0,4.0
678,No Me Conoce - Remix,0.8060000000000000,0.7860000000000000,10.0,-3.8310000000000000,0.0,0.0741,0.145,0.0,0.0935,0.58,91.973,audio_features,4R8BJggjosTswLxtkw8V7P,spotify:track:4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/tracks/4R8BJggjosTswLxtkw8V7P,https://api.spotify.com/v1/audio-analysis/4R8BJggjosTswLxtkw8V7P,309120.0,4.0
679,Driving Ms Daisy,0.657,0.8220000000000000,9.0,-4.612,0.0,0.0535,0.37,1.88E-06,0.10400000000000000,0.536,160.049,audio_features,6IlQTriFgUeEbVx3Y10sia,spotify:track:6IlQTriFgUeEbVx3Y10sia,https://api.spotify.com/v1/tracks/6IlQTriFgUeEbVx3Y10sia,https://api.spotify.com/v1/audio-analysis/6IlQTriFgUeEbVx3Y10sia,240587.0,4.0
680,Love Yourself,0.609,0.37800000000000000,4.0,-9.828,1.0,0.43800000000000000,0.835,0.0,0.28,0.515,100.41800000000000,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720.0,4.0
681,Mujeres In The Club,0.677,0.784,11.0,-5.268,0.0,0.27400000000000000,0.0156,1.52E-06,0.313,0.397,84.988,audio_features,0N3pBL7paIxuOsyFVf6kyk,spotify:track:0N3pBL7paIxuOsyFVf6kyk,https://api.spotify.com/v1/tracks/0N3pBL7paIxuOsyFVf6kyk,https://api.spotify.com/v1/audio-analysis/0N3pBL7paIxuOsyFVf6kyk,243013.0,4.0
682,Sex n' Drugs,0.831,0.32,7.0,-7.916,1.0,0.14300000000000000,0.299,0.0,0.0757,0.319,80.935,audio_features,0G2wimhVoDYXbQ6csDxtSf,spotify:track:0G2wimhVoDYXbQ6csDxtSf,https://api.spotify.com/v1/tracks/0G2wimhVoDYXbQ6csDxtSf,https://api.spotify.com/v1/audio-analysis/0G2wimhVoDYXbQ6csDxtSf,217778.0,4.0
683,Santa Tell Me,0.525,0.621,7.0,-7.364,1.0,0.11600000000000000,0.0489,0.0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093.0,4.0
684,Human,0.602,0.7070000000000000,11.0,-4.0970000000000000,1.0,0.302,0.39300000000000000,0.0,0.165,0.5540000000000000,75.09,audio_features,58zsLZPvfflaiIbNWoA22O,spotify:track:58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,200187.0,4.0
685,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",0.652,0.18,5.0,-9.735,0.0,0.111,0.743,4.04E-06,0.71,0.32800000000000000,115.21800000000000,audio_features,1zJpJ3HPRtAYYNLWm5BJEf,spotify:track:1zJpJ3HPRtAYYNLWm5BJEf,https://api.spotify.com/v1/tracks/1zJpJ3HPRtAYYNLWm5BJEf,https://api.spotify.com/v1/audio-analysis/1zJpJ3HPRtAYYNLWm5BJEf,261120.0,3.0
686,"Serse, HWV 40: Ombra mai fù",0.34600000000000000,0.0417,8.0,-23.715,1.0,0.0335,0.995,0.872,0.11800000000000000,0.195,70.49600000000000,audio_features,5qV5tdMI6v2zxITkFiBjGc,spotify:track:5qV5tdMI6v2zxITkFiBjGc,https://api.spotify.com/v1/tracks/5qV5tdMI6v2zxITkFiBjGc,https://api.spotify.com/v1/audio-analysis/5qV5tdMI6v2zxITkFiBjGc,167453.0,3.0
687,One And Only,0.616,0.609,10.0,-6.969000000000000,1.0,0.0461,0.517,2.27E-05,0.0824,0.18,98.95700000000000,audio_features,6qiivlwgnkjFnWbY9fbFOW,spotify:track:6qiivlwgnkjFnWbY9fbFOW,https://api.spotify.com/v1/tracks/6qiivlwgnkjFnWbY9fbFOW,https://api.spotify.com/v1/audio-analysis/6qiivlwgnkjFnWbY9fbFOW,206061.0,4.0
688,For Whom The Bell Tolls,0.512,0.86,0.0,-6.145,1.0,0.0703,0.0063100000000000000,0.00528,0.0652,0.258,117.90900000000000,audio_features,51YZAJhOwIC5Gg3jMbAmhZ,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,309973.0,4.0
689,Lovesong,0.611,0.813,9.0,-7.689,0.0,0.0279,0.33900000000000000,0.898,0.22400000000000000,0.821,140.112,audio_features,0X5C4WjQNubRysTkHOubz3,spotify:track:0X5C4WjQNubRysTkHOubz3,https://api.spotify.com/v1/tracks/0X5C4WjQNubRysTkHOubz3,https://api.spotify.com/v1/audio-analysis/0X5C4WjQNubRysTkHOubz3,209573.0,4.0
690,Dreams and Nightmares,0.631,0.774,11.0,-2.459,1.0,0.3,0.46800000000000000,0.0,0.281,0.44,79.745,audio_features,42zd6DYQ4o4SECmTITrM1U,spotify:track:42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/tracks/42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/audio-analysis/42zd6DYQ4o4SECmTITrM1U,230693.0,4.0
